period,referenceId,directorActivityHash,instanceId,mode,modes,isPrivate,membershipType,assists,completed,deaths,kills,opponentsDefeated,efficiency,killsDeathsRatio,killsDeathsAssists,score,activityDurationSeconds,team,completionReason,fireteamId,startSeconds,timePlayedSeconds,playerCount,teamScore
2020-03-05T11:34:05Z,2659723068,2659723068,5823161362,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'kills', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'efficiency', 'basic': {'value': 4.0, 'displayValue': '4.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 1.0, 'displayValue': '1.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 2.5, 'displayValue': '2.50'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 150.0, 'displayValue': '2m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -4.80275669592493e+16, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 3.0, 'displayValue': '0m 3s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 129.0, 'displayValue': '2m 9s'}}","{'statId': 'playerCount', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-03-05T11:22:35Z,2659723068,2659723068,5823131374,4,"[7, 4]",False,0,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 60.0, 'displayValue': '1m 0s'}}","{'statId': 'team', 'basic': {'value': -1.0, 'displayValue': '-'}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'startSeconds', 'basic': {'value': 3.0, 'displayValue': '0m 3s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 53.0, 'displayValue': '0m 53s'}}","{'statId': 'playerCount', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-03-05T11:19:44Z,2659723068,2659723068,5823129167,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 180.0, 'displayValue': '3m 0s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -4.80275669592493e+16, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 2.0, 'displayValue': '0m 2s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 154.0, 'displayValue': '2m 34s'}}","{'statId': 'playerCount', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-03-02T14:36:51Z,2693136604,2693136604,5811932612,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'kills', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'efficiency', 'basic': {'value': 1.0, 'displayValue': '1.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 1.0, 'displayValue': '1.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 1.0, 'displayValue': '1.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 1770.0, 'displayValue': '29m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -3.648329243770038e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 44.0, 'displayValue': '0m 44s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1700.0, 'displayValue': '28m 20s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-29T07:04:05Z,548750096,548750096,5801277834,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 16.0, 'displayValue': '16'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'kills', 'basic': {'value': 65.0, 'displayValue': '65'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 81.0, 'displayValue': '81'}}","{'statId': 'efficiency', 'basic': {'value': 20.25, 'displayValue': '20.25'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 16.25, 'displayValue': '16.25'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 18.25, 'displayValue': '18.25'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 1968.0, 'displayValue': '32m 48s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 5.30414966695203e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 106.0, 'displayValue': '1m 46s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1786.0, 'displayValue': '29m 46s'}}","{'statId': 'playerCount', 'basic': {'value': 8.0, 'displayValue': '8'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-29T07:01:21Z,548750096,548750096,5801166086,4,"[7, 4]",False,0,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 60.0, 'displayValue': '1m 0s'}}","{'statId': 'team', 'basic': {'value': -1.0, 'displayValue': '-'}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'startSeconds', 'basic': {'value': 18.0, 'displayValue': '0m 18s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 11.0, 'displayValue': '0m 11s'}}","{'statId': 'playerCount', 'basic': {'value': 5.0, 'displayValue': '5'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-29T07:00:53Z,548750096,548750096,5801163578,4,"[7, 4]",False,0,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 30.0, 'displayValue': '0m 30s'}}","{'statId': 'team', 'basic': {'value': -1.0, 'displayValue': '-'}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'startSeconds', 'basic': {'value': 6.0, 'displayValue': '0m 6s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 2.0, 'displayValue': '0m 2s'}}","{'statId': 'playerCount', 'basic': {'value': 5.0, 'displayValue': '5'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-27T16:48:34Z,809170886,809170886,5794388355,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 1050.0, 'displayValue': '17m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -3.940708819222764e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 566.0, 'displayValue': '9m 26s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 457.0, 'displayValue': '7m 37s'}}","{'statId': 'playerCount', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-27T15:13:45Z,2693136604,2693136604,5794270861,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 17.0, 'displayValue': '17'}}","{'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}","{'statId': 'deaths', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'kills', 'basic': {'value': 176.0, 'displayValue': '176'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 193.0, 'displayValue': '193'}}","{'statId': 'efficiency', 'basic': {'value': 32.166666666666664, 'displayValue': '32.17'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 29.333333333333332, 'displayValue': '29.33'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 30.75, 'displayValue': '30.75'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 4223.0, 'displayValue': '1h 10m'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': -3.940708819222764e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 2262.0, 'displayValue': '37m 42s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1961.0, 'displayValue': '32m 41s'}}","{'statId': 'playerCount', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-26T12:41:43Z,3213556450,3213556450,5789464480,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 15.0, 'displayValue': '15'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'kills', 'basic': {'value': 119.0, 'displayValue': '119'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 134.0, 'displayValue': '134'}}","{'statId': 'efficiency', 'basic': {'value': 19.142857142857142, 'displayValue': '19.14'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 17.0, 'displayValue': '17.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 18.071428571428573, 'displayValue': '18.07'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 2880.0, 'displayValue': '48m 0s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 1.9586402630888412e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 0.0, 'displayValue': '0m 0s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 2738.0, 'displayValue': '45m 38s'}}","{'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-26T12:17:23Z,809170886,809170886,5789286531,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 1020.0, 'displayValue': '17m 0s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 1.9586402630888412e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 533.0, 'displayValue': '8m 53s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 464.0, 'displayValue': '7m 44s'}}","{'statId': 'playerCount', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-26T06:17:59Z,548750096,548750096,5788385820,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 25.0, 'displayValue': '25'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 13.0, 'displayValue': '13'}}","{'statId': 'kills', 'basic': {'value': 83.0, 'displayValue': '83'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 108.0, 'displayValue': '108'}}","{'statId': 'efficiency', 'basic': {'value': 8.307692307692308, 'displayValue': '8.31'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 6.384615384615385, 'displayValue': '6.38'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 7.346153846153846, 'displayValue': '7.35'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 3810.0, 'displayValue': '1h 3m'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 2.573243383102448e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 5.0, 'displayValue': '0m 5s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 3781.0, 'displayValue': '1h 3m'}}","{'statId': 'playerCount', 'basic': {'value': 12.0, 'displayValue': '12'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-24T15:09:11Z,548750096,548750096,5781538523,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 30.0, 'displayValue': '30'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 20.0, 'displayValue': '20'}}","{'statId': 'kills', 'basic': {'value': 123.0, 'displayValue': '123'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 153.0, 'displayValue': '153'}}","{'statId': 'efficiency', 'basic': {'value': 7.65, 'displayValue': '7.65'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 6.15, 'displayValue': '6.15'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 6.9, 'displayValue': '6.90'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 3832.0, 'displayValue': '1h 3m'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -5.736177329798873e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 195.0, 'displayValue': '3m 15s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 3505.0, 'displayValue': '58m 25s'}}","{'statId': 'playerCount', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-20T17:39:25Z,809170886,809170886,5763920991,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 723.0, 'displayValue': '12m 3s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 8.345784955931281e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 451.0, 'displayValue': '7m 31s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 260.0, 'displayValue': '4m 20s'}}","{'statId': 'playerCount', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-20T17:20:31Z,809170886,809170886,5763868302,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 780.0, 'displayValue': '13m 0s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 2.6332465144898033e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 493.0, 'displayValue': '8m 13s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 257.0, 'displayValue': '4m 17s'}}","{'statId': 'playerCount', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-20T15:31:14Z,3213556450,3213556450,5763621816,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 12.0, 'displayValue': '12'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 8.0, 'displayValue': '8'}}","{'statId': 'kills', 'basic': {'value': 58.0, 'displayValue': '58'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 70.0, 'displayValue': '70'}}","{'statId': 'efficiency', 'basic': {'value': 8.75, 'displayValue': '8.75'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 7.25, 'displayValue': '7.25'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 8.0, 'displayValue': '8.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 2070.0, 'displayValue': '34m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 3.646365640004498e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 49.0, 'displayValue': '0m 49s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 2012.0, 'displayValue': '33m 32s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
