activityTags,actors,business,categoryid,categoryname,cityid,cityname,couponTags,description,id,imgurl,isAtmospheric,iseticket,isgeneralagent,issuperticket,isxuanzuo,name,nameNoHtml,price,price_str,pricehigh,privilegeTags,projectid,promotionTags,showstatus,showtag,showtime,sitestatus,subcategoryid,subcategoryname,subhead,venue,venuecity,venueid,verticalPic,favourable
[],,0,2,音乐会,852,北京,[],,1_1_647634026949,-2113594323,False,0,0,0,0,《权力的游戏》超燃史诗钢琴交响音乐会,《权力的游戏》超燃史诗钢琴交响音乐会,80.0,80-680,680.0,[],647634026949,[],售票中,,2021.07.03 周六 19:30,3,18,其他,,保利剧院,北京,39,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01vU8dmO2GdSKOrQrZc_!!0-item_pic.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_647101150933,-2118923083,False,0,0,0,1,英雄的诗篇：吕嘉、吕思清与国家大剧院管弦乐团音乐会,英雄的诗篇：吕嘉、吕思清与国家大剧院管弦乐团音乐会,80.0,80-500,500.0,[],647101150933,[],售票中,,2021.07.02 周五 19:30,3,18,其他,,国家大剧院-音乐厅,北京,528,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN014CB5Au2GdSKGqr9rJ_!!2-item_pic.png,
[],,0,3,话剧歌剧,852,北京,[],,1_1_646966305967,-2120271533,False,0,0,0,1,英国国家剧院现场呈现 《科利奥兰纳斯》 Coriolanus,英国国家剧院现场呈现 《科利奥兰纳斯》 Coriolanus,150.0,150,150.0,[],646966305967,[],售票中,,2021.07.03 周六 19:30,3,19,话剧,,天桥艺术中心-小剧场,北京,59982,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01BDMRqq2GdSKJ497jW_!!0-item_pic.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_649290774390,-2097026849,False,0,0,0,0,【北京站】解压周末|硬核喜剧脱口秀（北京财富购物中心）,【北京站】解压周末|硬核喜剧脱口秀（北京财富购物中心）,99.0,99-188,188.0,[],649290774390,[],售票中,,2021.07.03-07.04,3,32,其他,,北京财富购物中心,北京,3177014,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN015xx0602GdSKcn9kqD_!!2251059038.png,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_644366240154,-2146272191,False,0,1,0,1,2021第二届中国广播艺术团艺术季 《一路欢歌 与您同行》——金霏、陈曦相声专场,2021第二届中国广播艺术团艺术季 《一路欢歌 与您同行》——金霏、陈曦相声专场,100.0,100-880,880.0,[],644366240154,[],售票中,,2021.07.03 周六 19:30,3,32,其他,,北京展览馆剧场,北京,26,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01z4LWD52GdSJqEZalL_!!2251059038.jpg,
[],,0,3,话剧歌剧,852,北京,[],,1_1_646020304616,-2129731546,False,0,0,0,1,NTLive 《哈姆雷特》高清放映,NTLive 《哈姆雷特》高清放映,150.0,150,150.0,[],646020304616,[],售票中,,2021.07.02 周五 19:30,3,19,话剧,,天桥艺术中心-小剧场,北京,59982,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01dO0aMA2GdSK5BuwQ6_!!0-item_pic.jpg,
[],,0,3,话剧歌剧,852,北京,[],,1_1_649365122535,-2096283367,False,0,0,0,1,音乐剧《在远方》,音乐剧《在远方》,99.0,99-1080,1080.0,[],649365122535,[],售票中,,2021.07.15-07.18,16,22,音乐剧,,天桥艺术中心-大剧场,北京,59432,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01r75jYs2GdSKdeGYdT_!!2251059038.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_647753653548,-2112398057,False,0,0,0,1,《崛起》中国广播民族乐团 大型民族交响史诗音乐会,《崛起》中国广播民族乐团 大型民族交响史诗音乐会,50.0,50-480,480.0,[],647753653548,[],售票中,,2021.07.11 周日 19:30,3,18,其他,,国家大剧院-音乐厅,北京,528,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN0116eCOk2GdSKP0mPk7_!!2251059038.jpg,
[],,0,1,演唱会,852,北京,[],,1_1_649033334371,-2099601249,False,0,0,0,0,【午后冲浪手vol.1】脆莓+花墙+对角巷+熊猫眼,【午后冲浪手vol.1】脆莓+花墙+对角巷+熊猫眼,180.0,180-240,240.0,[],649033334371,[],售票中,,2021.07.24 周六 14:30,3,48,livehouse,,MAO Livehouse北京,北京,92428,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01RaWChz2GdSKLGU3av_!!2-item_pic.png,
[],,0,3,话剧歌剧,852,北京,[],,1_1_645358579953,-2136348793,False,0,0,0,1,歌剧《红船》,歌剧《红船》,100.0,100-680,680.0,[],645358579953,[],售票中,,2021.07.02 周五,3,22,音乐剧,,国家大剧院-歌剧院,北京,553,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01RG4ub12GdSK3mIx35_!!0-item_pic.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_644484976235,-2145084830,False,0,1,0,1,2021第二届中国广播艺术团艺术季 《百鸟朝凤·万众追寻》大型文艺晚会,2021第二届中国广播艺术团艺术季 《百鸟朝凤·万众追寻》大型文艺晚会,100.0,100-880,880.0,[],644484976235,[],售票中,,2021.07.04 周日 19:30,3,18,其他,,北京展览馆剧场,北京,26,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN011OfDBm2GdSJxtysf8_!!2251059038.jpg,
[],艺人：打扰一下,0,1,演唱会,852,北京,[],艺人：打扰一下,1_1_645040954905,-2139525043,False,0,1,0,0,打扰一下乐团「世界不会轻易崩塌2.0」2021巡演 北京站,打扰一下乐团「世界不会轻易崩塌2.0」2021巡演 北京站,168.0,168-298,298.0,[],645040954905,[],售票中,,2021.07.03 周六 20:00,3,48,livehouse,,疆进酒·OMNI SPACE,北京,81595,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01aw7bMR2GdSK0rtgAQ_!!2251059038.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_648707929059,-2102855302,False,0,1,0,1,北京脱口秀中心【喜剧开放麦】魅现场爆笑脱口秀,北京脱口秀中心【喜剧开放麦】魅现场爆笑脱口秀,0.0,价格待定,10000000.0,[],648707929059,[],售票中,,时间待定,14,32,其他,,魅现场,北京,2882003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01QimRgp2GdSKUE0h5L_!!2251059038.jpg,
[],,0,3,话剧歌剧,852,北京,[],,1_1_645045051445,-2139484078,False,0,0,0,1,《天窗》高清放映,《天窗》高清放映,150.0,150,150.0,[],645045051445,[],售票中,,2021.07.03 周六 14:30,3,19,话剧,,天桥艺术中心-小剧场,北京,59982,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01BEfPEG2GdSJqzgH4V_!!0-item_pic.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_645377656628,-2136158026,False,0,1,0,1,梦见校园•校园民谣经典音乐会,梦见校园•校园民谣经典音乐会,80.0,80-380,380.0,[],645377656628,[],售票中,,2021.07.18 周日 19:30,3,18,其他,,梅兰芳大剧院-大剧场,北京,564,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01FmN3kc2GdSK7YaqOY_!!2251059038.jpg,
[],,0,3,话剧歌剧,852,北京,[],,1_1_645208922014,-2137845372,False,0,0,0,1,悬疑女王阿加莎·克里斯蒂传世巨著《无人生还》（小说结尾版）,悬疑女王阿加莎·克里斯蒂传世巨著《无人生还》（小说结尾版）,180.0,180-680,680.0,[],645208922014,[],售票中,,2021.08.12-08.14,3,19,话剧,,保利剧院,北京,39,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01OuFnJK2GdSK6DyOvN_!!2251059038.jpg,
[],,0,3,话剧歌剧,852,北京,[],,1_1_645725627487,-2132678318,False,0,0,0,1,NTLive 《深夜小狗离奇事件》高清放映,NTLive 《深夜小狗离奇事件》高清放映,150.0,150,150.0,[],645725627487,[],售票中,,2021.07.04 周日 14:30,3,19,话剧,,天桥艺术中心-小剧场,北京,59982,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01kdWPAW2GdSK1GLYVy_!!0-item_pic.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_647057979555,-2119354797,False,0,0,0,1,国家京剧院《红灯记》,国家京剧院《红灯记》,99.0,99-680,680.0,[],647057979555,[],售票中,,2021.07.07 周三 19:30,3,31,戏曲,,天桥艺术中心-大剧场,北京,59432,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01tifVlj2GdSKDVzfv2_!!2-item_pic.png,
[],,0,2,音乐会,852,北京,[],,1_1_645301320003,-2136921392,False,0,1,0,1,怀念战友—“北京四兄弟”男声四重唱演唱组音乐会,怀念战友—“北京四兄弟”男声四重唱演唱组音乐会,70.0,70-680,680.0,[],645301320003,[],售票中,,2021.07.02 周五 19:30,3,18,其他,,北京音乐厅,北京,12,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01zO5nv82GdSKBi5MOk_!!0-item_pic.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_643796718808,2142999892,False,0,0,0,1,北京京剧院 新编现代京剧《李大钊》,北京京剧院 新编现代京剧《李大钊》,80.0,80-480,480.0,[],643796718808,[],售票中,,2021.07.07-07.08,3,31,戏曲,,国家大剧院-戏剧场,北京,558,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01Temqlj2GdSJlgEBdq_!!0-item_pic.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_648268576309,-2107248829,False,0,1,0,1,盛玺茶苑精品相声专场,盛玺茶苑精品相声专场,0.0,价格待定,10000000.0,[],648268576309,[],售票中,,时间待定,14,32,其他,,盛玺茶苑,北京,2841006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN011VM26w2GdSKUgGREZ_!!2251059038.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_643436444950,2139397153,False,0,1,0,1,《千与千寻》久石让·宫崎骏经典动漫作品视听音乐会,《千与千寻》久石让·宫崎骏经典动漫作品视听音乐会,99.0,99-912,912.0,[],643436444950,[],售票中,,2021.07.03 周六 14:30,3,18,其他,,京演·民族文化宫大剧院,北京,1302002,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01PgGmWL2GdSJlxcPu9_!!2-item_pic.png,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_627267435040,1977707054,False,0,1,0,1,德云社相声大会——三里屯德云社剧场,德云社相声大会——三里屯德云社剧场,100.0,100-350,350.0,[],627267435040,[],售票中,,2021.07.02-07.11,3,32,其他,,德云社三里屯剧场,北京,1168,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01MX0HrG2GdSIRmTPlX_!!2251059038.jpg,
[],,0,1,演唱会,852,北京,[],,1_1_645717755550,-2132757037,False,0,1,0,0,【中国新说唱、说唱听我的、说唱新时代人气选手】夏日计划·出来玩er·北京站,【中国新说唱、说唱听我的、说唱新时代人气选手】夏日计划·出来玩er·北京站,200.0,200-380,380.0,[],645717755550,[],售票中,,2021.07.17 周六 20:00,3,48,livehouse,,MAO Livehouse北京,北京,92428,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN011SMM0C2GdSK19h0sB_!!2251059038.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_644797722152,-2141957371,False,0,0,0,0,小不点大视界自然疗愈音乐会 《春分夏至》,小不点大视界自然疗愈音乐会 《春分夏至》,320.0,320,320.0,[],644797722152,[],售票中,,2021.07.02-07.04,3,0,,,天桥艺术中心-多功能厅,北京,59983,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01qTdAmj2GdSJrvNSkh_!!0-item_pic.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_645093986706,-2138994725,False,0,1,0,1,2021第二届中国广播艺术团艺术季 相声剧《正月里正月正》专场,2021第二届中国广播艺术团艺术季 相声剧《正月里正月正》专场,100.0,100-880,880.0,[],645093986706,[],售票中,,2021.07.02 周五 19:30,3,32,其他,,北京展览馆剧场,北京,26,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01ePtIKP2GdSK5zhuQB_!!2251059038.jpg,
[],,0,7,展览休闲,852,北京,[],,1_1_644170037298,2146733076,False,0,0,0,0,火星2035 沉浸式科学艺术展 北京站,火星2035 沉浸式科学艺术展 北京站,98.0,98-258,258.0,[],644170037298,[],售票中,,2021.06.11-08.31,3,38,展会,,中华世纪坛负一层,北京,2897024,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01DYTjNu2GdSJrOa2TR_!!2251059038.jpg,
[],,0,3,话剧歌剧,852,北京,[],,1_1_648209553128,-2107839061,False,0,1,0,0,刘天池表演工坊——能量剧场“第二人生体验趴”,刘天池表演工坊——能量剧场“第二人生体验趴”,3799.0,3799-5799,5799.0,[],648209553128,[],售票中,,2021.07.04-09.05,3,22,音乐剧,,南阳共享际剧场,北京,2757016,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01a87mbC2GdSKIvxlgP_!!0-item_pic.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_649634527352,-2093589319,False,0,1,0,1,【周六小剧场】脱口秀年会｜喜剧趴【粉丝+爱逗】开心解压＆单口爆笑专场,【周六小剧场】脱口秀年会｜喜剧趴【粉丝+爱逗】开心解压＆单口爆笑专场,0.0,价格待定,10000000.0,[],649634527352,[],售票中,,时间待定,14,32,其他,,梅兰芳大剧院-四层小剧场,北京,92045,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01a0IL0V2GdSKNFs9Ye_!!2251059038.png,
[],,0,2,音乐会,852,北京,[],,1_1_645670623549,-2133228357,False,0,0,0,0,千与千寻—Wotan木管五重奏名曲音乐会,千与千寻—Wotan木管五重奏名曲音乐会,40.0,40-100,100.0,[],645670623549,[],售票中,,2021.08.08 周日 14:00,3,18,其他,,中山音乐堂,北京,106,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01SaOMqK2GdSK6QwbKG_!!0-item_pic.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_644513679098,-2144797802,False,0,1,0,1,古典启蒙亲子音乐会《莫扎特印象》,古典启蒙亲子音乐会《莫扎特印象》,99.0,99-912,912.0,[],644513679098,[],售票中,,2021.07.03 周六 10:30,3,18,其他,,京演·民族文化宫大剧院,北京,1302002,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01Z3KI5U2GdSJr3T8Oa_!!2-item_pic.png,
[],,0,0,儿童亲子,852,北京,[],,1_1_643881197093,2143844674,False,0,0,0,1,原创探险亲子剧《爸爸的航海日志》之海底奇缘,原创探险亲子剧《爸爸的航海日志》之海底奇缘,80.0,80-280,280.0,[],643881197093,[],售票中,,2021.07.04-08.01,3,0,,,盛玺茶苑,北京,2841006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN014eQBr72GdSJrG11Lr_!!2251059038.png,
[],,0,3,话剧歌剧,852,北京,[],,1_1_649710787215,-2092826720,False,0,1,0,1,红色经典叙述体话剧 《湘江1934》,红色经典叙述体话剧 《湘江1934》,60.0,60-120,120.0,[],649710787215,[],售票中,,2021.07.03-08.21,3,19,话剧,,雷剧场,北京,1238,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN017nEl7Z2GdSKe8HG5C_!!0-item_pic.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_645314310053,-2136791492,False,0,0,0,0,致敬英雄—黎雨荷元杰小提琴钢琴音乐会,致敬英雄—黎雨荷元杰小提琴钢琴音乐会,40.0,40-100,100.0,[],645314310053,[],售票中,,2021.07.06 周二 19:30,3,18,其他,,中山音乐堂,北京,106,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01Lucyao2GdSK6KYhpt_!!0-item_pic.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_634330688988,2048339593,False,0,0,0,1,【周年庆7折】红壶相声社·精品相声大会-世纪金源店,【周年庆7折】红壶相声社·精品相声大会-世纪金源店,50.0,50-1080,1080.0,[],634330688988,[],售票中,,2021.07.03-07.31,3,32,其他,,盛玺茶苑,北京,2841006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01VdnVv82GdSI1UFvmV_!!2251059038.png,
[],,0,2,音乐会,852,北京,[],,1_1_642945997536,2134492679,False,0,0,0,1,2021国际钢琴系列：张昊辰钢琴独奏音乐会,2021国际钢琴系列：张昊辰钢琴独奏音乐会,80.0,80-480,480.0,[],642945997536,[],售票中,,2021.07.10 周六 19:30,3,18,其他,,国家大剧院-音乐厅,北京,528,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01wgvmv82GdSJew3cYi_!!0-item_pic.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_649668787318,-2093246719,False,0,0,0,1,北京文化艺术基金2020年度资助项目 第四届北京天桥音乐剧演出季 音乐剧《党章守护人》,北京文化艺术基金2020年度资助项目 第四届北京天桥音乐剧演出季 音乐剧《党章守护人》,80.0,80-280,280.0,[],649668787318,[],售票中,,2021.07.03-07.04,3,0,,,天桥艺术中心-中剧场,北京,59981,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN012GdSKS8JSQJNvBK_!!2251059038.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_644179882499,2146831528,False,0,0,0,0,2021年7月4日 晚场 海南省琼剧院 现代琼剧《红旗不倒》,2021年7月4日 晚场 海南省琼剧院 现代琼剧《红旗不倒》,50.0,50-300,300.0,[],644179882499,[],售票中,,2021.07.04 周日 19:30,3,31,戏曲,,梅兰芳大剧院,北京,1546022,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01MFeXiZ2GdSJtQj1Fa_!!2-item_pic.png,
[],,0,3,话剧歌剧,852,北京,[],,1_1_644266420301,-2147270389,False,0,0,0,0,龙马社盛夏联动套票 |《断金》+《洗衣服》送徽章盲袋,龙马社盛夏联动套票 |《断金》+《洗衣服》送徽章盲袋,776.0,776-1176,1176.0,[],644266420301,[],售票中,,2021.09.01-09.05,3,19,话剧,,北京天桥艺术中心,北京,1068013,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN015EU6j72GdSJu78EOO_!!2251059038.jpg,
[],艺人：昨夜派对 L.N.Party,0,1,演唱会,852,北京,[],艺人：昨夜派对 L.N.Party,1_1_646357295434,-2126361638,False,0,0,0,0,昨夜派对「去有玫瑰的目的地」2021全国巡演  北京站,昨夜派对「去有玫瑰的目的地」2021全国巡演 北京站,120.0,120-150,150.0,[],646357295434,[],售票中,,2021.08.06 周五 20:30,3,48,livehouse,,MAO Livehouse北京,北京,92428,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01Cbu5aY2GdSKXtkgZD_!!2251059038.png,
[],,0,2,音乐会,852,北京,[],,1_1_645329090185,-2136643691,False,0,0,0,0,钢琴追梦—与钢琴名师一起学琴 权洪波师生钢琴音乐会,钢琴追梦—与钢琴名师一起学琴 权洪波师生钢琴音乐会,40.0,40-100,100.0,[],645329090185,[],售票中,,2021.07.15 周四 19:30,3,18,其他,,中山音乐堂,北京,106,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01ktUzKy2GdSK20RL5d_!!0-item_pic.jpg,
[],,0,3,话剧歌剧,852,北京,[],,1_1_644872305420,-2141211538,False,0,0,0,0,优秀舞台艺术作品展演 舞剧《永不消逝的电波》,优秀舞台艺术作品展演 舞剧《永不消逝的电波》,99.0,99-880,880.0,[],644872305420,[],售票中,,2021.07.02 周五,3,22,音乐剧,,天桥艺术中心-大剧场,北京,59432,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01gKGp752GdSK3s1olV_!!2251059038.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_642905639967,2134089103,False,0,0,0,0,大型原创昆曲史诗《飞夺泸定桥》,大型原创昆曲史诗《飞夺泸定桥》,80.0,80-200,200.0,[],642905639967,[],售票中,,2021.07.02 周五,3,31,戏曲,,全国地方戏演出中心,北京,103,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01cfhRL02GdSJcoWIr3_!!0-item_pic.jpg,
[],艺人：黄龄,0,1,演唱会,852,北京,[],艺人：黄龄,1_1_644741213728,-2142522455,False,0,1,0,0,2021黄龄“真·敢·玩”巡回演唱会-北京站,2021黄龄“真·敢·玩”巡回演唱会-北京站,380.0,380-2021,2021.0,[],644741213728,[],售票中,,2021.09.25 周六,3,13,其他,,北京展览馆剧场,北京,26,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01QInuoM2GdSJvlf3CD_!!2251059038.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_642166666182,2126699365,False,0,1,0,1,【袋鼠喜剧】爆笑脱口秀安贞专场,【袋鼠喜剧】爆笑脱口秀安贞专场,59.0,59-260,260.0,[],642166666182,[],售票中,,2021.07.04-07.25,3,32,其他,,元剧场(安贞环宇荟店),北京,2888008,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01StZ8Iy2GdSJzKO5sr_!!2251059038.png,
[],,0,3,话剧歌剧,852,北京,[],,1_1_640381070242,2108843406,False,0,0,0,1,龙马社“铁三角”话剧《断金》,龙马社“铁三角”话剧《断金》,188.0,188-3038,3038.0,[],640381070242,[],售票中,,2021.08.05-08.08,3,19,话剧,,天桥艺术中心-大剧场,北京,59432,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01fMDryc2GdSJNp0IkN_!!2251059038.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_645671335206,-2133221240,False,0,0,0,0,中国评剧院：传统评剧《花为媒》,中国评剧院：传统评剧《花为媒》,40.0,40-100,100.0,[],645671335206,[],售票中,,2021.08.10 周二 19:30,3,31,戏曲,,中山音乐堂,北京,106,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01nYxcP42GdSJyl7UwF_!!0-item_pic.jpg,
